qid,timeout,n_sample,n_reject,estimate,rel_ci,runtime
0,3000.0,150555.0,91326.0,79923.45946973925,0.011553,3.0042200088500977
1,,,,,,0.0024509429931640625
2,,,,,,0.0015420913696289062
3,,,,,,0.0015227794647216797
4,,,,,,0.0011043548583984375
5,,,,,,0.002176523208618164
6,,,,,,0.0013098716735839844
6,3000.0,232188.0,2723.0,10973.309789665022,0.000438,3.003133773803711
6,,,,,,0.0025832653045654297
7,,,,,,0.0011534690856933594
7,3000.0,221680.0,39996.0,9405.109219034226,0.001627,3.002885580062866
7,,,,,,0.0033826828002929688
8,3000.0,235597.0,1190.0,173429.01039753028,0.000286,3.003058433532715
8,3000.0,12.0,1141514.0,555540.6713644718,0.56579,3.002826690673828
8,3000.0,229957.0,142.0,302999.89551888534,0.000102,3.003169536590576
8,3000.0,14.0,1141820.0,647955.9554979095,0.523819,3.003201961517334
9,,,,,,0.0017590522766113281
9,,,,,,0.0010139942169189453
9,,,,,,0.001138448715209961
9,,,,,,0.0011372566223144531
10,,,,,,0.0013196468353271484
10,,,,,,0.0014591217041015625
10,3000.0,86945.0,128918.0,32125.931586237566,0.012309,3.002774477005005
10,,,,,,0.0017571449279785156
11,,,,,,0.0010330677032470703
11,,,,,,0.0014100074768066406
11,3000.0,116597.0,104639.0,127538.94434902095,0.009057,3.0031089782714844
11,,,,,,0.001619577407836914
12,,,,,,0.0010731220245361328
12,,,,,,0.0012941360473632812
12,3000.0,54124.0,364711.0,23361.994401136486,0.025744,3.0025055408477783
12,,,,,,0.0011749267578125
13,,,,,,0.0017976760864257812
13,,,,,,0.0017766952514648438
13,3000.0,460.0,528433.0,40.398299845148266,0.095717,3.00282621383667
13,,,,,,0.001516580581665039
14,,,,,,0.0015897750854492188
14,,,,,,0.0011646747589111328
14,3000.0,413385.0,0.0,79610.0,0.0,3.0028607845306396
14,,,,,,0.0014612674713134766
15,,,,,,0.0011060237884521484
15,,,,,,0.001634359359741211
15,3000.0,142413.0,98688.0,55103.59978598181,0.005744,3.002880573272705
15,,,,,,0.0015716552734375
16,,,,,,0.00106048583984375
16,,,,,,0.001008749008178711
16,,,,,,0.0009660720825195312
17,3000.0,237794.0,252.0,11090.24721272359,0.000131,3.003793239593506
17,3000.0,231468.0,103.0,302638.33020542294,8.6e-05,3.003089427947998
17,3000.0,36.0,1455377.0,83144.70906608639,0.326657,3.0030815601348877
17,3000.0,33.0,1460046.0,75972.4185595437,0.341182,3.003035306930542
18,3000.0,236381.0,1116.0,11049.831627346872,0.000276,3.0030202865600586
18,3000.0,118731.0,98962.0,89772.88697385768,0.03382,3.002903461456299
18,3000.0,4.0,258111.0,6923.873281289348,0.979976,3.0028746128082275
19,3000.0,232578.0,1442.0,291977.7175626015,0.000319,3.003005027770996
19,3000.0,107461.0,98217.0,68990.57397971586,0.017998,3.0029985904693604
19,,,,,,0.0030486583709716797
20,3000.0,242248.0,32969.0,288609.39630909427,0.001378,3.003087282180786
20,3000.0,56559.0,359751.0,32049.48678388701,0.031486,3.0029807090759277
20,3000.0,41291.0,321756.0,26241.204890826808,0.037223,3.0029385089874268
21,,,,,,0.0023713111877441406
21,3000.0,58171.0,367409.0,33697.78840406034,0.030475,3.0027828216552734
21,3000.0,117407.0,99588.0,86970.51872162953,0.037386,3.0028512477874756
21,3000.0,29673.0,322138.0,2704243.828399339,0.239003,3.003077507019043
22,3000.0,106071.0,149110.0,1056524.9119330985,0.016485,3.003093719482422
22,3000.0,52206.0,370193.0,20164.457065476006,0.025,3.0030882358551025
22,3000.0,147496.0,96774.0,62349.47926474803,0.006346,3.0030272006988525
22,3000.0,34168.0,328812.0,152854.16882472864,0.074231,3.00305438041687
23,3000.0,9902.0,268836.0,29791.219865967323,0.085998,3.0031447410583496
23,3000.0,2228.0,438965.0,389.0894121166927,0.062222,3.003221273422241
23,3000.0,148004.0,97820.0,62270.78021267248,0.006351,3.0031778812408447
23,3000.0,2305.0,435152.0,4678.067615788524,0.110419,3.0020458698272705
24,3000.0,235287.0,1661.0,173083.12598122796,0.000338,3.0027573108673096
24,3000.0,26.0,1460305.0,34453.48134087409,0.384377,3.0033721923828125
24,3000.0,12.0,1187789.0,577394.8785023754,0.56579,3.003389835357666
24,3000.0,237012.0,548.0,11076.390065667621,0.000193,3.0031566619873047
24,3000.0,263504.0,66225.0,262032.75887774504,0.001711,3.00327205657959
24,3000.0,20.0,1512350.0,48139.17990967819,0.438259,3.003303050994873
24,3000.0,25.0,1457090.0,33201.465052518164,0.39199,3.003140926361084
24,3000.0,22.0,1189034.0,1057440.0133214921,0.417862,3.003143548965454
24,3000.0,0.0,948740.0,0.0,0.0,3.003141403198242
24,3000.0,17.0,1516999.0,40792.986884779064,0.475359,3.003096580505371
24,3000.0,0.0,946427.0,0.0,0.0,3.003187656402588
25,3000.0,240287.0,5731.0,170244.55745108082,0.00061,3.003093957901001
25,3000.0,18.0,1411073.0,24684.73966597477,0.461965,3.003098964691162
25,3000.0,329060.0,0.0,11102.0,0.0,3.0029025077819824
25,3000.0,116559.0,97365.0,76608.16037471252,0.026023,3.002855062484741
25,3000.0,18.0,1407279.0,24751.28844870699,0.461965,3.0029475688934326
25,3000.0,6.0,264796.0,156300.64066736656,0.800144,3.0030314922332764
25,3000.0,7124.0,196893.0,8504.812344069367,0.090169,3.002995252609253
25,3000.0,1.0,264755.0,26054.632850624726,1.959964,3.0030956268310547
26,,,,,,0.0011837482452392578
26,,,,,,0.001295328140258789
26,,,,,,0.002022981643676758
26,,,,,,0.005315065383911133
26,3000.0,112526.0,109751.0,40371.08075059498,0.009188,3.0028867721557617
26,3000.0,1783.0,440166.0,243.9373095085632,0.056975,3.002856492996216
26,,,,,,0.0025429725646972656
26,,,,,,0.0011899471282958984
26,,,,,,0.0012085437774658203
26,3000.0,744.0,192149.0,1733.1115696266843,0.154354,3.0029053688049316
26,,,,,,0.002140045166015625
27,3000.0,246666.0,33007.0,289345.89547078195,0.001356,3.0030062198638916
27,3000.0,151535.0,17571.0,3691485.5798434117,0.018407,3.0030603408813477
27,3000.0,117832.0,98744.0,89173.37066433954,0.036606,3.0029420852661133
27,3000.0,151265.0,91865.0,80064.02449306955,0.012083,3.0028951168060303
